,Random Forest HOO Accuracy,Decision Tree HOO Accuracy,Feature  3,Feature  3,Feature  3
2412,0.6764705882352942,0.7058823529411765,PSA/Area,nof_HBA,nof_negCharge
2294,0.6764705882352942,0.7647058823529411,molArea,C_sp3,posCharge/Volume
2228,0.6764705882352942,0.6470588235294118,molArea,nof_negCharge,C_sp3
2293,0.6764705882352942,0.6470588235294118,molArea,C_R0,nof_acetyl
2408,0.6764705882352942,0.6764705882352942,PSA/Area,nof_HBA,molCharge_total
1774,0.6764705882352942,0.6176470588235294,molPSA,nof_Chirals,nof_Fragments
2135,0.6764705882352942,0.6764705882352942,molArea,nof_HBD,C_R2
2134,0.6764705882352942,0.7647058823529411,molArea,nof_HBD,a_heavy
2291,0.6764705882352942,0.7058823529411765,molArea,C_R0,nof_COOH
4354,0.6764705882352942,0.6176470588235294,nof_negCharge,posCharge/Volume,nof_acetyl
4278,0.6764705882352942,0.6470588235294118,nof_posCharge,nof_COOH,nof_acetyl
2086,0.6764705882352942,0.6176470588235294,molArea,nof_Chirals,molCharge_total
2365,0.6764705882352942,0.7058823529411765,PSA/Area,nof_Atoms,Complexity
4614,0.6764705882352942,0.4117647058823529,C_R1,C_sp3,nof_SH
2370,0.6764705882352942,0.7058823529411765,PSA/Area,nof_Atoms,C_R1
1870,0.6764705882352942,0.5882352941176471,molPSA,Complexity,C_sp3
963,0.6764705882352942,0.6470588235294118,molLogP,molArea,nof_posCharge
4504,0.6764705882352942,0.5882352941176471,a_heavy,nof_OH,nof_acetyl
4503,0.6764705882352942,0.6470588235294118,a_heavy,nof_COOH,nof_acetyl
816,0.6764705882352942,0.6764705882352942,molVolume,C_R1,nof_SO3H
807,0.6764705882352942,0.6764705882352942,molVolume,C_R2,nof_OH
1015,0.6764705882352942,0.7058823529411765,molLogP,nof_Atoms,C_R2
4612,0.6764705882352942,0.4117647058823529,C_R1,C_sp3,nof_PO4
1741,0.6764705882352942,0.6470588235294118,molPSA,nof_Atoms,nof_posCharge
968,0.6764705882352942,0.6470588235294118,molLogP,molArea,C_R0
975,0.6764705882352942,0.6470588235294118,molLogP,molArea,nof_SO3H
2047,0.6764705882352942,0.7058823529411765,molArea,PSA/Area,C_R0
821,0.6764705882352942,0.6764705882352942,molVolume,C_R1,nof_acetyl
815,0.6764705882352942,0.6764705882352942,molVolume,C_R1,nof_PO4
860,0.6764705882352942,0.6764705882352942,molVolume,negCharge/Volume,nof_NH2
809,0.6764705882352942,0.6176470588235294,molVolume,C_R1,C_R0
2273,0.6764705882352942,0.6176470588235294,molArea,C_R1,nof_RotB
1068,0.6764705882352942,0.7352941176470589,molLogP,nof_HBA,nof_PO4
1007,0.6764705882352942,0.6176470588235294,molLogP,nof_Atoms,nof_HBA
2355,0.6764705882352942,0.7647058823529411,molArea,nof_NH2,nof_OH
1010,0.6764705882352942,0.6176470588235294,molLogP,nof_Atoms,nof_Rings
2362,0.6764705882352942,0.7058823529411765,PSA/Area,nof_Atoms,nof_HBD
1011,0.6764705882352942,0.5882352941176471,molLogP,nof_Atoms,Complexity
2361,0.6764705882352942,0.7058823529411765,PSA/Area,nof_Atoms,nof_HBA
1688,0.6764705882352942,0.7352941176470589,molPSA,molArea,nof_HBD
974,0.6764705882352942,0.6470588235294118,molLogP,molArea,nof_PO4
1019,0.6764705882352942,0.6470588235294118,molLogP,nof_Atoms,posCharge/Volume
1745,0.6764705882352942,0.6176470588235294,molPSA,nof_Atoms,C_R1
1746,0.6764705882352942,0.6176470588235294,molPSA,nof_Atoms,C_R0
2375,0.6764705882352942,0.6470588235294118,PSA/Area,nof_Atoms,nof_RotB
4364,0.6764705882352942,0.6764705882352942,nof_negCharge,nof_RotB,nof_Fragments
4399,0.6764705882352942,0.5588235294117647,nof_negCharge,nof_OH,nof_acetyl
820,0.6764705882352942,0.6764705882352942,molVolume,C_R1,nof_OH
2026,0.6764705882352942,0.6764705882352942,molPSA,nof_SH,nof_COOH
1061,0.6764705882352942,0.7352941176470589,molLogP,nof_HBA,C_R1
1059,0.6764705882352942,0.5294117647058824,molLogP,nof_HBA,a_heavy
4390,0.6764705882352942,0.6176470588235294,nof_negCharge,nof_SH,nof_NH2
1027,0.6764705882352942,0.7352941176470589,molLogP,nof_Atoms,nof_COOH
4386,0.6764705882352942,0.6176470588235294,nof_negCharge,nof_SO3H,nof_NH2
1757,0.6764705882352942,0.5588235294117647,molPSA,nof_Atoms,nof_OH
4381,0.6764705882352942,0.6176470588235294,nof_negCharge,nof_PO4,nof_NH2
4633,0.6764705882352942,0.7058823529411765,C_R1,negCharge/Volume,nof_SH
1756,0.6764705882352942,0.5588235294117647,molPSA,nof_Atoms,nof_COOH
2346,0.6764705882352942,0.7647058823529411,molArea,nof_SO3H,nof_NH2
2385,0.6764705882352942,0.6764705882352942,PSA/Area,nof_Chirals,nof_HBD
819,0.6764705882352942,0.6764705882352942,molVolume,C_R1,nof_COOH
4632,0.6764705882352942,0.6764705882352942,C_R1,negCharge/Volume,nof_SO3H
4489,0.6764705882352942,0.6470588235294118,a_heavy,nof_PO4,nof_acetyl
2256,0.6764705882352942,0.7647058823529411,molArea,C_R2,C_R0
2099,0.6764705882352942,0.7647058823529411,molArea,nof_Chirals,nof_Fragments
976,0.6764705882352942,0.6176470588235294,molLogP,molArea,nof_SH
2350,0.6764705882352942,0.7647058823529411,molArea,nof_SH,nof_NH2
961,0.6764705882352942,0.5882352941176471,molLogP,molArea,nof_Rings
1750,0.6764705882352942,0.5882352941176471,molPSA,nof_Atoms,nof_RotB
2260,0.6764705882352942,0.7647058823529411,molArea,C_R2,nof_RotB
817,0.6764705882352942,0.6764705882352942,molVolume,C_R1,nof_SH
2282,0.6764705882352942,0.6470588235294118,molArea,C_R0,C_sp3
4498,0.6764705882352942,0.6470588235294118,a_heavy,nof_SH,nof_acetyl
4560,0.6764705882352942,0.6764705882352942,C_R2,nof_RotB,nof_Fragments
4668,0.6764705882352942,0.7058823529411765,C_R1,nof_NH2,nof_COOH
2475,0.6764705882352942,0.6470588235294118,PSA/Area,nof_Rings,C_R1
840,0.6764705882352942,0.6764705882352942,molVolume,C_sp3,nof_SH
839,0.6764705882352942,0.6764705882352942,molVolume,C_sp3,nof_SO3H
1622,0.6764705882352942,0.6176470588235294,molLogS,C_sp3,nof_PO4
1926,0.6764705882352942,0.6470588235294118,molPSA,a_heavy,nof_NH2
1949,0.6764705882352942,0.6176470588235294,molPSA,C_R1,nof_Fragments
1903,0.6764705882352942,0.5,molPSA,nof_negCharge,C_sp3
2470,0.6764705882352942,0.5588235294117647,PSA/Area,nof_Rings,Complexity
2468,0.6764705882352942,0.6470588235294118,PSA/Area,molCharge_total,nof_OH
779,0.6764705882352942,0.6470588235294118,molVolume,nof_negCharge,nof_acetyl
780,0.6764705882352942,0.6470588235294118,molVolume,a_heavy,C_R2
2500,0.6764705882352942,0.6470588235294118,PSA/Area,Complexity,nof_PO4
1801,0.6764705882352942,0.5882352941176471,molPSA,nof_HBA,nof_COOH
1800,0.6764705882352942,0.5,molPSA,nof_HBA,nof_NH2
4435,0.6764705882352942,0.6764705882352942,a_heavy,C_R0,nof_NH2
905,0.6764705882352942,0.6176470588235294,molLogP,molLogS,nof_HBA
2464,0.6764705882352942,0.6470588235294118,PSA/Area,molCharge_total,nof_SO3H
4545,0.6764705882352942,0.6176470588235294,C_R2,posCharge/Volume,nof_SO3H
838,0.6764705882352942,0.6764705882352942,molVolume,C_sp3,nof_PO4
781,0.6764705882352942,0.5882352941176471,molVolume,a_heavy,C_R1
2215,0.6764705882352942,0.7647058823529411,molArea,nof_posCharge,nof_RotB
4293,0.6764705882352942,0.6764705882352942,nof_negCharge,a_heavy,nof_OH
1954,0.6764705882352942,0.5588235294117647,molPSA,C_R1,nof_COOH
1097,0.6764705882352942,0.6176470588235294,molLogP,molCharge_total,Complexity
847,0.6764705882352942,0.6176470588235294,molVolume,posCharge/Volume,nof_Fragments
902,0.6764705882352942,0.6470588235294118,molLogP,molLogS,PSA/Area
908,0.6764705882352942,0.6176470588235294,molLogP,molLogS,nof_Rings
1040,0.6764705882352942,0.6470588235294118,molLogP,nof_Chirals,C_R0
210,0.6764705882352942,0.7058823529411765,molWeight,nof_Chirals,nof_OH
2476,0.6764705882352942,0.6470588235294118,PSA/Area,nof_Rings,C_R0
1607,0.6764705882352942,0.5882352941176471,molLogS,C_R0,posCharge/Volume
1054,0.6764705882352942,0.7352941176470589,molLogP,nof_HBA,molCharge_total
4546,0.6764705882352942,0.6176470588235294,C_R2,posCharge/Volume,nof_SH
760,0.6764705882352942,0.6764705882352942,molVolume,nof_posCharge,nof_NH2
987,0.6764705882352942,0.5588235294117647,molLogP,PSA/Area,Complexity
4452,0.6764705882352942,0.7352941176470589,a_heavy,posCharge/Volume,nof_Fragments
928,0.6764705882352942,0.6764705882352942,molLogP,molPSA,molArea
2083,0.6764705882352942,0.6470588235294118,molArea,nof_Atoms,nof_acetyl
1614,0.6764705882352942,0.6470588235294118,molLogS,C_R0,nof_NH2
4547,0.6764705882352942,0.7352941176470589,C_R2,posCharge/Volume,nof_NH2
4301,0.6764705882352942,0.5588235294117647,nof_negCharge,C_R2,nof_Fragments
762,0.6764705882352942,0.6764705882352942,molVolume,nof_posCharge,nof_OH
1796,0.6764705882352942,0.6764705882352942,molPSA,nof_HBA,nof_Fragments
913,0.6764705882352942,0.5588235294117647,molLogP,molLogS,C_R2
764,0.6764705882352942,0.6470588235294118,molVolume,nof_negCharge,a_heavy
4447,0.6764705882352942,0.6470588235294118,a_heavy,C_sp3,nof_COOH
986,0.6764705882352942,0.6176470588235294,molLogP,PSA/Area,nof_Rings
766,0.6764705882352942,0.6470588235294118,molVolume,nof_negCharge,C_R1
4446,0.6764705882352942,0.6470588235294118,a_heavy,C_sp3,nof_NH2
1619,0.6764705882352942,0.6470588235294118,molLogS,C_sp3,negCharge/Volume
841,0.6764705882352942,0.6176470588235294,molVolume,C_sp3,nof_NH2
1795,0.6764705882352942,0.6764705882352942,molPSA,nof_HBA,nof_RotB
2479,0.6764705882352942,0.6470588235294118,PSA/Area,nof_Rings,negCharge/Volume
4675,0.6764705882352942,0.5294117647058824,C_R0,C_sp3,negCharge/Volume
1932,0.6764705882352942,0.5588235294117647,molPSA,C_R2,C_sp3
2458,0.6764705882352942,0.6176470588235294,PSA/Area,molCharge_total,C_sp3
2457,0.6764705882352942,0.5882352941176471,PSA/Area,molCharge_total,C_R0
837,0.6764705882352942,0.6176470588235294,molVolume,C_sp3,nof_Fragments
1902,0.6764705882352942,0.7058823529411765,molPSA,nof_negCharge,C_R0
1922,0.6764705882352942,0.7058823529411765,molPSA,a_heavy,nof_Fragments
4426,0.6764705882352942,0.6470588235294118,a_heavy,C_R1,nof_acetyl
4552,0.6764705882352942,0.5588235294117647,C_R2,negCharge/Volume,nof_Fragments
2440,0.6764705882352942,0.6470588235294118,PSA/Area,nof_HBD,negCharge/Volume
789,0.6764705882352942,0.6470588235294118,molVolume,a_heavy,nof_SO3H
4521,0.6764705882352942,0.5882352941176471,C_R2,C_R0,nof_RotB
4598,0.6764705882352942,0.6470588235294118,C_R1,C_R0,negCharge/Volume
2437,0.6764705882352942,0.6470588235294118,PSA/Area,nof_HBD,C_R0
1641,0.6764705882352942,0.7352941176470589,molLogS,negCharge/Volume,nof_PO4
996,0.6764705882352942,0.5882352941176471,molLogP,PSA/Area,negCharge/Volume
1792,0.6764705882352942,0.6470588235294118,molPSA,nof_HBA,C_sp3
790,0.6764705882352942,0.6176470588235294,molVolume,a_heavy,nof_SH
1916,0.6764705882352942,0.6470588235294118,molPSA,a_heavy,C_R1
791,0.6764705882352942,0.6470588235294118,molVolume,a_heavy,nof_NH2
4424,0.6764705882352942,0.6470588235294118,a_heavy,C_R1,nof_COOH
4600,0.6764705882352942,0.6470588235294118,C_R1,C_R0,nof_Fragments
2210,0.6764705882352942,0.5882352941176471,molArea,nof_posCharge,C_R1
2430,0.6764705882352942,0.6470588235294118,PSA/Area,nof_HBD,nof_Rings
1644,0.6764705882352942,0.6470588235294118,molLogS,negCharge/Volume,nof_NH2
1891,0.6764705882352942,0.6470588235294118,molPSA,nof_posCharge,nof_Fragments
1982,0.6764705882352942,0.6764705882352942,molPSA,posCharge/Volume,nof_Fragments
2499,0.6764705882352942,0.7058823529411765,PSA/Area,Complexity,nof_Fragments
2146,0.6764705882352942,0.7058823529411765,molArea,nof_HBD,nof_NH2
165,0.6764705882352942,0.7647058823529411,molWeight,nof_Atoms,nof_Chirals
1723,0.6764705882352942,0.6176470588235294,molPSA,PSA/Area,C_sp3
1975,0.6764705882352942,0.5882352941176471,molPSA,C_sp3,nof_SH
1817,0.6764705882352942,0.6176470588235294,molPSA,nof_HBD,nof_Fragments
2328,0.6764705882352942,0.7647058823529411,molArea,nof_RotB,nof_NH2
263,0.6764705882352942,0.6764705882352942,molWeight,molCharge_total,C_sp3
4466,0.6764705882352942,0.5588235294117647,a_heavy,negCharge/Volume,nof_COOH
1034,0.6764705882352942,0.6470588235294118,molLogP,nof_Chirals,Complexity
1960,0.6764705882352942,0.7058823529411765,molPSA,C_R0,nof_RotB
836,0.6764705882352942,0.6764705882352942,molVolume,C_sp3,nof_RotB
2075,0.6764705882352942,0.6470588235294118,molArea,nof_Atoms,nof_RotB
4531,0.6764705882352942,0.4117647058823529,C_R2,C_sp3,negCharge/Volume
1899,0.6764705882352942,0.7058823529411765,molPSA,nof_negCharge,a_heavy
4494,0.6764705882352942,0.6470588235294118,a_heavy,nof_SO3H,nof_acetyl
4596,0.6764705882352942,0.6470588235294118,C_R1,C_R0,C_sp3
784,0.6764705882352942,0.6470588235294118,molVolume,a_heavy,posCharge/Volume
993,0.6764705882352942,0.5588235294117647,molLogP,PSA/Area,C_R0
2451,0.6764705882352942,0.6176470588235294,PSA/Area,molCharge_total,Complexity
2158,0.6764705882352942,0.6470588235294118,molArea,molCharge_total,C_sp3
1963,0.6764705882352942,0.7058823529411765,molPSA,C_R0,nof_SO3H
2447,0.6764705882352942,0.6470588235294118,PSA/Area,nof_HBD,nof_COOH
787,0.6764705882352942,0.7058823529411765,molVolume,a_heavy,nof_Fragments
1637,0.6764705882352942,0.5882352941176471,molLogS,posCharge/Volume,nof_OH
899,0.6764705882352942,0.6764705882352942,molVolume,nof_OH,nof_acetyl
2324,0.6764705882352942,0.6470588235294118,molArea,nof_RotB,nof_Fragments
1812,0.6764705882352942,0.7058823529411765,molPSA,nof_HBD,C_R0
1709,0.6764705882352942,0.7352941176470589,molPSA,molArea,nof_acetyl
4468,0.6764705882352942,0.5882352941176471,a_heavy,negCharge/Volume,nof_acetyl
1970,0.6764705882352942,0.4411764705882353,molPSA,C_sp3,negCharge/Volume
1077,0.6764705882352942,0.6470588235294118,molLogP,nof_HBD,Complexity
2072,0.6764705882352942,0.6470588235294118,molArea,nof_Atoms,C_sp3
4544,0.6764705882352942,0.6176470588235294,C_R2,posCharge/Volume,nof_PO4
3769,0.6470588235294118,0.4117647058823529,molCharge_total,posCharge/Volume,nof_SO3H
1179,0.6470588235294118,0.7058823529411765,molLogP,nof_negCharge,nof_PO4
1184,0.6470588235294118,0.7058823529411765,molLogP,nof_negCharge,nof_OH
3203,0.6470588235294118,0.5588235294117647,nof_HBA,nof_HBD,nof_PO4
3770,0.6470588235294118,0.4117647058823529,molCharge_total,posCharge/Volume,nof_SH
4885,0.6470588235294118,0.7647058823529411,nof_RotB,nof_PO4,nof_NH2
3793,0.6470588235294118,0.5588235294117647,molCharge_total,nof_Fragments,nof_SO3H
3199,0.6470588235294118,0.4411764705882353,nof_HBA,nof_HBD,posCharge/Volume
3792,0.6470588235294118,0.5588235294117647,molCharge_total,nof_Fragments,nof_PO4
1173,0.6470588235294118,0.7352941176470589,molLogP,nof_negCharge,C_R0
1176,0.6470588235294118,0.7058823529411765,molLogP,nof_negCharge,negCharge/Volume
1846,0.6470588235294118,0.7058823529411765,molPSA,nof_Rings,nof_posCharge
3196,0.6470588235294118,0.4411764705882353,nof_HBA,nof_HBD,C_R1
3784,0.6470588235294118,0.7058823529411765,molCharge_total,nof_RotB,nof_Fragments
3799,0.6470588235294118,0.6470588235294118,molCharge_total,nof_PO4,nof_SO3H
1165,0.6470588235294118,0.6176470588235294,molLogP,nof_posCharge,nof_SH
3800,0.6470588235294118,0.6470588235294118,molCharge_total,nof_PO4,nof_SH
3084,0.6470588235294118,0.5588235294117647,nof_Chirals,C_R2,C_R1
937,0.6470588235294118,0.6764705882352942,molLogP,molPSA,nof_posCharge
2156,0.6470588235294118,0.5882352941176471,molArea,molCharge_total,C_R1
939,0.6470588235294118,0.6470588235294118,molLogP,molPSA,a_heavy
941,0.6470588235294118,0.7058823529411765,molLogP,molPSA,C_R1
4341,0.6470588235294118,0.4411764705882353,nof_negCharge,C_sp3,nof_NH2
181,0.6470588235294118,0.7647058823529411,molWeight,nof_Atoms,nof_Fragments
1160,0.6470588235294118,0.6176470588235294,molLogP,nof_posCharge,negCharge/Volume
1161,0.6470588235294118,0.7352941176470589,molLogP,nof_posCharge,nof_RotB
1809,0.6470588235294118,0.6764705882352942,molPSA,nof_HBD,a_heavy
3087,0.6470588235294118,0.6470588235294118,nof_Chirals,C_R2,posCharge/Volume
4342,0.6470588235294118,0.6176470588235294,nof_negCharge,C_sp3,nof_COOH
4870,0.6470588235294118,0.7941176470588235,negCharge/Volume,nof_NH2,nof_COOH
2145,0.6470588235294118,0.7058823529411765,molArea,nof_HBD,nof_SH
2144,0.6470588235294118,0.7058823529411765,molArea,nof_HBD,nof_SO3H
3850,0.6470588235294118,0.7058823529411765,nof_Rings,nof_posCharge,nof_SH
3849,0.6470588235294118,0.7058823529411765,nof_Rings,nof_posCharge,nof_SO3H
3070,0.6470588235294118,0.7058823529411765,nof_Chirals,a_heavy,C_R1
1157,0.6470588235294118,0.7941176470588235,molLogP,nof_posCharge,C_R0
2140,0.6470588235294118,0.6470588235294118,molArea,nof_HBD,negCharge/Volume
1154,0.6470588235294118,0.6176470588235294,molLogP,nof_posCharge,a_heavy
4864,0.6470588235294118,0.7352941176470589,negCharge/Volume,nof_SO3H,nof_OH
3040,0.6470588235294118,0.7352941176470589,nof_Chirals,nof_posCharge,C_R0
3042,0.6470588235294118,0.6470588235294118,nof_Chirals,nof_posCharge,posCharge/Volume
1371,0.6470588235294118,0.6470588235294118,molLogS,PSA/Area,C_R0
4543,0.6470588235294118,0.5882352941176471,C_R2,posCharge/Volume,nof_Fragments
4867,0.6470588235294118,0.7058823529411765,negCharge/Volume,nof_SH,nof_COOH
4538,0.6470588235294118,0.6470588235294118,C_R2,C_sp3,nof_COOH
929,0.6470588235294118,0.5882352941176471,molLogP,molPSA,PSA/Area
934,0.6470588235294118,0.6764705882352942,molLogP,molPSA,molCharge_total
930,0.6470588235294118,0.5294117647058824,molLogP,molPSA,nof_Atoms
4868,0.6470588235294118,0.7352941176470589,negCharge/Volume,nof_SH,nof_OH
463,0.6470588235294118,0.7058823529411765,molWeight,nof_COOH,nof_acetyl
3058,0.6470588235294118,0.6470588235294118,nof_Chirals,nof_negCharge,posCharge/Volume
4331,0.6470588235294118,0.5588235294117647,nof_negCharge,C_R0,nof_COOH
466,0.6470588235294118,0.7058823529411765,molVolume,molLogP,molPSA
468,0.6470588235294118,0.6764705882352942,molVolume,molLogP,PSA/Area
3848,0.6470588235294118,0.7058823529411765,nof_Rings,nof_posCharge,nof_PO4
1345,0.6470588235294118,0.5588235294117647,molLogS,molArea,C_R1
2103,0.6470588235294118,0.6470588235294118,molArea,nof_Chirals,nof_NH2
3153,0.6470588235294118,0.6764705882352942,nof_Chirals,nof_RotB,nof_Fragments
952,0.6470588235294118,0.6764705882352942,molLogP,molPSA,nof_COOH
254,0.6470588235294118,0.7647058823529411,molWeight,nof_HBD,nof_acetyl
1331,0.6470588235294118,0.8235294117647058,molLogS,molPSA,nof_OH
959,0.6470588235294118,0.5882352941176471,molLogP,molArea,nof_HBD
3149,0.6470588235294118,0.5588235294117647,nof_Chirals,negCharge/Volume,nof_NH2
3150,0.6470588235294118,0.7058823529411765,nof_Chirals,negCharge/Volume,nof_COOH
482,0.6470588235294118,0.6764705882352942,molVolume,molLogP,C_sp3
1328,0.6470588235294118,0.8235294117647058,molLogS,molPSA,nof_SH
3138,0.6470588235294118,0.6470588235294118,nof_Chirals,posCharge/Volume,nof_SO3H
1327,0.6470588235294118,0.8235294117647058,molLogS,molPSA,nof_SO3H
3814,0.6470588235294118,0.7058823529411765,molCharge_total,nof_NH2,nof_COOH
3810,0.6470588235294118,0.6176470588235294,molCharge_total,nof_SH,nof_NH2
969,0.6470588235294118,0.5882352941176471,molLogP,molArea,C_sp3
3806,0.6470588235294118,0.6176470588235294,molCharge_total,nof_SO3H,nof_NH2
3805,0.6470588235294118,0.6470588235294118,molCharge_total,nof_SO3H,nof_SH
971,0.6470588235294118,0.5882352941176471,molLogP,molArea,negCharge/Volume
3139,0.6470588235294118,0.6470588235294118,nof_Chirals,posCharge/Volume,nof_SH
1334,0.6470588235294118,0.5882352941176471,molLogS,molArea,nof_Atoms
2136,0.6470588235294118,0.6764705882352942,molArea,nof_HBD,C_R1
3121,0.6470588235294118,0.7352941176470589,nof_Chirals,C_R0,nof_OH
3840,0.6470588235294118,0.6176470588235294,nof_Rings,nof_posCharge,C_R2
3111,0.6470588235294118,0.7941176470588235,nof_Chirals,C_R0,C_sp3
1163,0.6470588235294118,0.6176470588235294,molLogP,nof_posCharge,nof_PO4
1164,0.6470588235294118,0.6176470588235294,molLogP,nof_posCharge,nof_SO3H
582,0.6470588235294118,0.7058823529411765,molVolume,PSA/Area,nof_posCharge
3115,0.6470588235294118,0.5588235294117647,nof_Chirals,C_R0,nof_Fragments
4345,0.6470588235294118,0.5588235294117647,nof_negCharge,posCharge/Volume,negCharge/Volume
3122,0.6470588235294118,0.7352941176470589,nof_Chirals,C_R0,nof_acetyl
3132,0.6470588235294118,0.6470588235294118,nof_Chirals,C_sp3,nof_OH
576,0.6470588235294118,0.6764705882352942,molVolume,PSA/Area,nof_Chirals
3835,0.6470588235294118,0.7352941176470589,nof_Rings,Complexity,nof_COOH
946,0.6470588235294118,0.7058823529411765,molLogP,molPSA,nof_RotB
479,0.6470588235294118,0.6470588235294118,molVolume,molLogP,C_R2
3129,0.6470588235294118,0.6764705882352942,nof_Chirals,C_sp3,nof_SH
4876,0.6470588235294118,0.7058823529411765,nof_RotB,nof_Fragments,nof_PO4
3131,0.6470588235294118,0.5882352941176471,nof_Chirals,C_sp3,nof_COOH
3768,0.6470588235294118,0.4117647058823529,molCharge_total,posCharge/Volume,nof_PO4
1006,0.6470588235294118,0.7058823529411765,molLogP,nof_Atoms,nof_Chirals
487,0.6470588235294118,0.6470588235294118,molVolume,molLogP,nof_PO4
1974,0.6470588235294118,0.5882352941176471,molPSA,C_sp3,nof_SO3H
3612,0.6470588235294118,0.6764705882352942,nof_HBD,nof_PO4,nof_COOH
1200,0.6470588235294118,0.5294117647058824,molLogP,a_heavy,nof_acetyl
1253,0.6470588235294118,0.6764705882352942,molLogP,posCharge/Volume,nof_Fragments
4420,0.6470588235294118,0.6470588235294118,a_heavy,C_R1,nof_PO4
1986,0.6470588235294118,0.5,molPSA,posCharge/Volume,nof_NH2
4421,0.6470588235294118,0.6470588235294118,a_heavy,C_R1,nof_SO3H
3610,0.6470588235294118,0.6176470588235294,nof_HBD,nof_PO4,nof_SH
3609,0.6470588235294118,0.6176470588235294,nof_HBD,nof_PO4,nof_SO3H
3601,0.6470588235294118,0.7941176470588235,nof_HBD,nof_RotB,nof_acetyl
3600,0.6470588235294118,0.7941176470588235,nof_HBD,nof_RotB,nof_OH
1203,0.6470588235294118,0.7058823529411765,molLogP,C_R2,C_sp3
4422,0.6470588235294118,0.6470588235294118,a_heavy,C_R1,nof_SH
4423,0.6470588235294118,0.5882352941176471,a_heavy,C_R1,nof_NH2
1980,0.6470588235294118,0.6470588235294118,molPSA,posCharge/Volume,negCharge/Volume
3593,0.6470588235294118,0.5882352941176471,nof_HBD,negCharge/Volume,nof_acetyl
4947,0.6470588235294118,0.6470588235294118,nof_SO3H,nof_COOH,nof_OH
1978,0.6470588235294118,0.5294117647058824,molPSA,C_sp3,nof_OH
526,0.6470588235294118,0.7352941176470589,molVolume,molPSA,nof_HBA
1243,0.6470588235294118,0.6470588235294118,molLogP,C_sp3,nof_Fragments
4425,0.6470588235294118,0.6176470588235294,a_heavy,C_R1,nof_OH
3420,0.6470588235294118,0.5294117647058824,nof_HBD,molCharge_total,nof_Rings
1991,0.6470588235294118,0.6176470588235294,molPSA,negCharge/Volume,nof_Fragments
1199,0.6470588235294118,0.6176470588235294,molLogP,a_heavy,nof_OH
1257,0.6470588235294118,0.7352941176470589,molLogP,posCharge/Volume,nof_NH2
198,0.6470588235294118,0.7647058823529411,molWeight,nof_Chirals,C_R1
3357,0.6470588235294118,0.5588235294117647,nof_HBA,C_sp3,nof_Fragments
1272,0.6470588235294118,0.7352941176470589,molLogP,nof_RotB,nof_SO3H
3637,0.6470588235294118,0.6764705882352942,molCharge_total,nof_Rings,C_sp3
2008,0.6470588235294118,0.6764705882352942,molPSA,nof_Fragments,nof_SO3H
535,0.6470588235294118,0.6764705882352942,molVolume,molPSA,C_R1
4480,0.6470588235294118,0.6764705882352942,a_heavy,nof_Fragments,nof_NH2
1878,0.6470588235294118,0.5294117647058824,molPSA,Complexity,nof_NH2
3630,0.6470588235294118,0.7647058823529411,molCharge_total,nof_Rings,Complexity
1194,0.6470588235294118,0.5588235294117647,molLogP,a_heavy,nof_PO4
3624,0.6470588235294118,0.7647058823529411,nof_HBD,nof_NH2,nof_COOH
233,0.6470588235294118,0.7058823529411765,molWeight,nof_HBA,nof_acetyl
1997,0.6470588235294118,0.6176470588235294,molPSA,negCharge/Volume,nof_OH
3376,0.6470588235294118,0.5882352941176471,nof_HBA,negCharge/Volume,nof_Fragments
3621,0.6470588235294118,0.6764705882352942,nof_HBD,nof_SH,nof_COOH
1886,0.6470588235294118,0.7058823529411765,molPSA,nof_posCharge,C_R0
3617,0.6470588235294118,0.6764705882352942,nof_HBD,nof_SO3H,nof_COOH
3380,0.6470588235294118,0.6470588235294118,nof_HBA,negCharge/Volume,nof_NH2
1995,0.6470588235294118,0.5588235294117647,molPSA,negCharge/Volume,nof_NH2
3615,0.6470588235294118,0.6176470588235294,nof_HBD,nof_SO3H,nof_SH
1261,0.6470588235294118,0.6764705882352942,molLogP,negCharge/Volume,nof_RotB
1240,0.6470588235294118,0.7058823529411765,molLogP,C_sp3,posCharge/Volume
3584,0.6470588235294118,0.6176470588235294,nof_HBD,posCharge/Volume,nof_acetyl
1055,0.6470588235294118,0.7352941176470589,molLogP,nof_HBA,nof_Rings
1973,0.6470588235294118,0.5882352941176471,molPSA,C_sp3,nof_PO4
1905,0.6470588235294118,0.6470588235294118,molPSA,nof_negCharge,negCharge/Volume
4441,0.6470588235294118,0.6176470588235294,a_heavy,C_sp3,nof_RotB
1037,0.6470588235294118,0.5882352941176471,molLogP,nof_Chirals,a_heavy
3478,0.6470588235294118,0.7352941176470589,nof_HBD,nof_posCharge,a_heavy
1045,0.6470588235294118,0.7058823529411765,molLogP,nof_Chirals,nof_Fragments
3534,0.6470588235294118,0.5588235294117647,nof_HBD,C_R2,nof_SH
3533,0.6470588235294118,0.5588235294117647,nof_HBD,C_R2,nof_SO3H
3532,0.6470588235294118,0.5588235294117647,nof_HBD,C_R2,nof_PO4
3484,0.6470588235294118,0.5588235294117647,nof_HBD,nof_posCharge,negCharge/Volume
1222,0.6470588235294118,0.7058823529411765,molLogP,C_R1,nof_SO3H
1907,0.6470588235294118,0.5294117647058824,molPSA,nof_negCharge,nof_Fragments
1935,0.6470588235294118,0.7058823529411765,molPSA,C_R2,nof_RotB
